codeType;txtName;codeLgt;txtDescrMarking;geoLat;geoLong;valElev;valElevAccuracy;valHgt;codeHgtAccuracy;uomDistVer;valRadius;valRadiusAccuracy;uomRadius;codeGroupId;txtGroupName;locGroupMemberId;locLinkedToGroupMemberId;codeLinkType;datetimeValidWef;datetimeValidTil;txtRmk;source;defaultHeightFlag;codeMarking
building;3S Kitzsteinhorn Liner;N;;47.258003;12.715853;0;0;150;0;M;0;0;M;9280;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;3S Kitzsteinhorn Liner;N;;47.220967;12.699297;0;0;150;0;M;0;0;M;9280;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Achenkirch;N;;47.525248;11.697575;0;0;100;0;M;0;0;M;6597;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Achenkirch;N;;47.525081;11.684608;0;0;100;0;M;0;0;M;6597;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Ahornberg;N;;46.809406;12.390472;0;0;100;0;M;0;0;M;11475;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Ahornberg;N;;46.807356;12.388661;0;0;100;0;M;0;0;M;11475;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Ahornberg;N;;46.809669;12.389692;0;0;100;0;M;0;0;M;11475;cableway;2;1;cable;;;;OEAMTC CIS DB;N;N
building;Ahornberg;N;;46.807239;12.387944;0;0;100;0;M;0;0;M;11475;cableway;3;1;cable;;;;OEAMTC CIS DB;N;N
building;Ahornberg;N;;46.809817;12.388867;0;0;100;0;M;0;0;M;11475;cableway;4;1;cable;;;;OEAMTC CIS DB;N;N
building;Ahornberg;N;;46.807153;12.386789;0;0;100;0;M;0;0;M;11475;cableway;5;1;cable;;;;OEAMTC CIS DB;N;N
building;Ahornberg;N;;46.809908;12.388419;0;0;100;0;M;0;0;M;11475;cableway;6;1;cable;;;;OEAMTC CIS DB;N;N
building;Ahornberg;N;;46.807203;12.385206;0;0;100;0;M;0;0;M;11475;cableway;7;1;cable;;;;OEAMTC CIS DB;N;N
building;Ahornberg;N;;46.809953;12.388125;0;0;100;0;M;0;0;M;11475;cableway;8;1;cable;;;;OEAMTC CIS DB;N;N
building;Ahornberg;N;;46.809003;12.3855;0;0;100;0;M;0;0;M;11475;cableway;9;1;cable;;;;OEAMTC CIS DB;N;N
building;Ahornberg;N;;46.809128;12.385097;0;0;100;0;M;0;0;M;11475;cableway;10;1;cable;;;;OEAMTC CIS DB;N;N
building;Ahornberg;N;;46.808256;12.385281;0;0;100;0;M;0;0;M;11475;cableway;11;1;cable;;;;OEAMTC CIS DB;N;N
building;Ahornberg;N;;46.808956;12.383392;0;0;100;0;M;0;0;M;11475;cableway;12;1;cable;;;;OEAMTC CIS DB;N;N
building;Ahornberg;N;;46.807672;12.382197;0;0;100;0;M;0;0;M;11475;cableway;13;1;cable;;;;OEAMTC CIS DB;N;N
building;Ahornberg;N;;46.808739;12.383833;0;0;100;0;M;0;0;M;11475;cableway;14;1;cable;;;;OEAMTC CIS DB;N;N
building;Ahornberg;N;;46.807358;12.382906;0;0;100;0;M;0;0;M;11475;cableway;15;1;cable;;;;OEAMTC CIS DB;N;N
building;Ahornberg;N;;46.808397;12.384653;0;0;100;0;M;0;0;M;11475;cableway;16;1;cable;;;;OEAMTC CIS DB;N;N
building;Ahornberg;N;;46.8071;12.384039;0;0;100;0;M;0;0;M;11475;cableway;17;1;cable;;;;OEAMTC CIS DB;N;N
building;aichholz;N;;46.807683;12.864797;0;0;100;0;M;0;0;M;11572;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;aichholz;N;;46.811128;12.86735;0;0;100;0;M;0;0;M;11572;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;aichholz;N;;46.810806;12.870242;0;0;100;0;M;0;0;M;11573;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;aichholz;N;;46.806922;12.866803;0;0;100;0;M;0;0;M;11573;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Alpenhindernis 06/2015;N;;47.5427777777778;11.5091666666667;0;0;150;0;M;0;0;M;6352;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Alpenhindernis 06/2015;N;;47.5383333333333;11.5138888888889;0;0;150;0;M;0;0;M;6352;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Alpenhindernis 06/2015;N;;47.5361111111111;11.5086111111111;0;0;150;0;M;0;0;M;6352;cableway;2;1;cable;;;;OEAMTC CIS DB;N;N
building;Alpenhindernis 06/2015;N;;47.5402777777778;11.5038888888889;0;0;150;0;M;0;0;M;6352;cableway;3;1;cable;;;;OEAMTC CIS DB;N;N
building;Alpenhindernis 23/2018;N;;47.68242;12.57353;0;0;100;0;M;0;0;M;11452;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Alpenhindernis 23/2018;N;;47.67819;12.57375;0;0;100;0;M;0;0;M;11452;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Alpenhindernis Balderschwang;N;;47.470261;10.121322;0;0;50;0;M;0;0;M;11358;cableway;0;1;cable;;;;OEAMTC CIS DB;Y;N
building;Alpenhindernis Balderschwang;N;;47.468262;10.127877;0;0;50;0;M;0;0;M;11358;cableway;1;1;cable;;;;OEAMTC CIS DB;Y;N
building;Anflug C17;N;;47.331269;15.012808;0;0;50;0;M;0;0;M;11537;cableway;0;1;cable;;;;OEAMTC CIS DB;Y;N
building;Anflug C17;N;;47.33216;15.006535;0;0;50;0;M;0;0;M;11537;cableway;1;1;cable;;;;OEAMTC CIS DB;Y;N
building;Anflug C17;N;;47.335833;15.001;0;0;50;0;M;0;0;M;11537;cableway;2;1;cable;;;;OEAMTC CIS DB;Y;N
building;Anflug C17;N;;47.334825;14.998229;0;0;50;0;M;0;0;M;11537;cableway;3;1;cable;;;;OEAMTC CIS DB;Y;N
building;Anflug C17;N;;47.328688;14.995211;0;0;50;0;M;0;0;M;11537;cableway;4;1;cable;;;;OEAMTC CIS DB;Y;N
building;Armgengemach;N;;47.3055555555556;10.0283333333333;0;0;100;0;M;0;0;M;6355;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Armgengemach;N;;47.3019444444444;10.0263888888889;0;0;100;0;M;0;0;M;6355;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Baerenlochseite;N;;47.092;10.024;0;0;100;0;M;0;0;M;6575;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Baerenlochseite;N;;47.092;10.022;0;0;100;0;M;0;0;M;6575;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Birkental;N;;47.453814;10.571;0;0;150;0;M;0;0;M;9250;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Birkental;N;;47.457481;10.56957;0;0;150;0;M;0;0;M;9250;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Blons;N;;47.222083;9.835389;0;0;100;0;M;0;0;M;11709;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Blons;N;;47.216917;9.833667;0;0;100;0;M;0;0;M;11709;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Bodenanger;N;;47.2866666666667;11.8280555555556;0;0;100;0;M;0;0;M;6392;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Bodenanger;N;;47.2861111111111;11.8202777777778;0;0;100;0;M;0;0;M;6392;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Braunebenwald;N;;47.0977777777778;10.7119444444444;0;0;100;0;M;0;0;M;6395;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Braunebenwald;N;;47.1016666666667;10.7130555555556;0;0;100;0;M;0;0;M;6395;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Bromberggraben;N;;47.4839472056691;12.2210444769262;0;0;100;0;M;0;0;M;6090;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Bromberggraben;N;;47.4785222079528;12.2334471951697;0;0;100;0;M;0;0;M;6090;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Bromberggraben;N;;47.4785222079528;12.2334471951697;0;0;100;0;M;0;0;M;6090;cableway;2;1;cable;;;;OEAMTC CIS DB;N;N
building;Brueggelgraben;N;;47.394505;12.280798;0;0;100;0;M;0;0;M;9252;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Brueggelgraben;N;;47.393122;12.285858;0;0;100;0;M;0;0;M;9252;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Brunnalm;N;;47.022678;12.574378;0;0;100;0;M;0;0;M;11181;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Brunnalm;N;;47.023642;12.579917;0;0;100;0;M;0;0;M;11181;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Bschlabs;N;;47.3177777777778;10.56;0;0;30;0;M;0;0;M;6363;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Bschlabs;N;;47.3266666666667;10.5644444444444;0;0;30;0;M;0;0;M;6363;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Bummas 2;N;;47.172;9.71;0;0;100;0;M;0;0;M;6482;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Bummas 2;N;;47.171;9.709;0;0;100;0;M;0;0;M;6482;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Bummas 3;N;;47.17;9.717778;0;0;100;0;M;0;0;M;6483;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Bummas 3;N;;47.167;9.715278;0;0;100;0;M;0;0;M;6483;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Bummas Katurnes;N;;47.169;9.690833;0;0;100;0;M;0;0;M;6481;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Bummas Katurnes;N;;47.167;9.698055;0;0;100;0;M;0;0;M;6481;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Burgstallgraben;N;;47.105861;13.619194;0;0;100;0;M;0;0;M;11542;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Burgstallgraben;N;;47.104833;13.621417;0;0;100;0;M;0;0;M;11542;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Dachstein Hunerscharte;N;;47.4702777955829;13.6233333828065;0;0;100;0;M;0;0;M;5072;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Dachstein Hunerscharte;N;;47.4702777955829;13.6233333828065;0;0;100;0;M;0;0;M;5072;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Dachstein Hunerscharte;N;;47.4702777955829;13.6233333828065;0;0;100;0;M;0;0;M;5072;cableway;2;1;cable;;;;OEAMTC CIS DB;N;N
building;Dachstein Hunerscharte;N;;47.4677777516628;13.6261110745596;0;0;100;0;M;0;0;M;5072;cableway;3;1;cable;;;;OEAMTC CIS DB;N;N
building;Dachstein Hunerscharte;N;;47.4677777516628;13.6261110745596;0;0;100;0;M;0;0;M;5072;cableway;4;1;cable;;;;OEAMTC CIS DB;N;N
building;Dafins;N;;47.292;9.685;0;0;100;0;M;0;0;M;6491;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Dafins;N;;47.29;9.683;0;0;100;0;M;0;0;M;6491;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Damuels;N;;47.2788888669957;9.88777777212908;0;0;100;0;M;0;0;M;5024;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Damuels;N;;47.2775000172623;9.88666661659714;0;0;100;0;M;0;0;M;5024;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Damuels;N;;47.2786111192997;9.88944444777969;0;0;100;0;M;0;0;M;5024;cableway;2;1;cable;;;;OEAMTC CIS DB;N;N
building;Dornbirn Woodliner;N;;47.329778;9.750806;0;0;100;0;M;0;0;M;11349;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Dornbirn Woodliner;N;;47.328028;9.752278;0;0;100;0;M;0;0;M;11349;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Drohnengebiet Rust;N;;47.798055;16.660833;0;0;150;0;M;0;0;M;6561;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Drohnengebiet Rust;N;;47.798055;16.670834;0;0;150;0;M;0;0;M;6561;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Drohnengebiet Rust;N;;47.795833;16.669167;0;0;150;0;M;0;0;M;6561;cableway;2;1;cable;;;;OEAMTC CIS DB;N;N
building;Drohnengebiet Rust;N;;47.795555;16.673611;0;0;150;0;M;0;0;M;6561;cableway;3;1;cable;;;;OEAMTC CIS DB;N;N
building;Drohnengebiet Rust;N;;47.797222;16.674167;0;0;150;0;M;0;0;M;6561;cableway;4;1;cable;;;;OEAMTC CIS DB;N;N
building;Drohnengebiet Rust;N;;47.797777;16.677223;0;0;150;0;M;0;0;M;6561;cableway;5;1;cable;;;;OEAMTC CIS DB;N;N
building;Drohnengebiet Rust;N;;47.788333;16.681389;0;0;150;0;M;0;0;M;6561;cableway;6;1;cable;;;;OEAMTC CIS DB;N;N
building;Drohnengebiet Rust;N;;47.788333;16.669445;0;0;150;0;M;0;0;M;6561;cableway;7;1;cable;;;;OEAMTC CIS DB;N;N
building;Drohnengebiet Rust;N;;47.786944;16.669167;0;0;150;0;M;0;0;M;6561;cableway;8;1;cable;;;;OEAMTC CIS DB;N;N
building;Drohnengebiet Rust;N;;47.789166;16.660278;0;0;150;0;M;0;0;M;6561;cableway;9;1;cable;;;;OEAMTC CIS DB;N;N
building;Duenserberg;N;;47.232589;9.72336;0;0;30;0;M;0;0;M;6577;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Duenserberg;N;;47.22702;9.71639;0;0;30;0;M;0;0;M;6577;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Eggaweg;N;;47.0699999558596;9.93916661284914;0;0;100;0;M;0;0;M;5387;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Eggaweg;N;;47.0705555250655;9.94305561067087;0;0;100;0;M;0;0;M;5387;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Eichholz;N;;46.807683;12.864797;0;0;100;0;M;0;0;M;11567;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Eichholz;N;;46.811128;12.86735;0;0;100;0;M;0;0;M;11567;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Eichholz;N;;46.810806;12.870242;0;0;100;0;M;0;0;M;11567;cableway;2;1;cable;;;;OEAMTC CIS DB;N;N
building;Eichholz;N;;46.806922;12.866803;0;0;100;0;M;0;0;M;11567;cableway;3;1;cable;;;;OEAMTC CIS DB;N;N
building;Fachwerk Ortsteil Wildalpen;N;;47.7050777814695;14.9365527676032;0;0;100;0;M;0;0;M;4928;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Fachwerk Ortsteil Wildalpen;N;;47.7050777814695;14.9365527676032;0;0;100;0;M;0;0;M;4928;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Fachwerk Ortsteil Wildalpen;N;;47.6941722242239;14.9360083932941;0;0;100;0;M;0;0;M;4928;cableway;2;1;cable;;;;OEAMTC CIS DB;N;N
building;Fachwerk Ortsteil Wildalpen;N;;47.6941722242239;14.9360083932941;0;0;100;0;M;0;0;M;4928;cableway;3;1;cable;;;;OEAMTC CIS DB;N;N
building;Fachwerk Ortsteil Wildalpen;N;;47.6941722242239;14.9360083932941;0;0;100;0;M;0;0;M;4928;cableway;4;1;cable;;;;OEAMTC CIS DB;N;N
building;Flattach;N;;47.0286110901806;12.9866666624812;0;0;100;0;M;0;0;M;4740;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Flattach;N;;47.0286110901806;12.9866666624812;0;0;100;0;M;0;0;M;4740;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Flattach;N;;47.0286110901806;12.9866666624812;0;0;100;0;M;0;0;M;4740;cableway;2;1;cable;;;;OEAMTC CIS DB;N;N
building;Fluhertobel/Dornbirn;N;;47.4297222222222;9.76916666666667;0;0;100;0;M;0;0;M;6275;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Fluhertobel/Dornbirn;N;;47.4269444444444;9.77638888888889;0;0;100;0;M;0;0;M;6275;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;FluHi Salzburg 413;N;;47.1866666666667;13.2808333333333;0;0;100;0;M;0;0;M;6340;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;FluHi Salzburg 413;N;;47.1886111111111;13.2905555555556;0;0;100;0;M;0;0;M;6340;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Flying Fox Johnsbach;N;;47.5451833218916;14.5832999558747;0;0;150;0;M;0;0;M;5050;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Flying Fox Johnsbach;N;;47.5441000389254;14.5835166467471;0;0;150;0;M;0;0;M;5050;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Flying Fox Johnsbach;N;;47.5451833218916;14.5832999558747;0;0;150;0;M;0;0;M;5050;cableway;2;1;cable;;;;OEAMTC CIS DB;N;N
building;Flying Fox Johnsbach;N;;47.5451833218916;14.5832999558747;0;0;150;0;M;0;0;M;5050;cableway;3;1;cable;;;;OEAMTC CIS DB;N;N
building;Forsterbachtal;N;;47.196;13.002;0;0;150;0;M;0;0;M;6454;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Forsterbachtal;N;;47.206;13.009;0;0;150;0;M;0;0;M;6454;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Galschnugg;N;;47.170583;9.713694;0;0;100;0;M;0;0;M;11249;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Galschnugg;N;;47.173056;9.713861;0;0;100;0;M;0;0;M;11249;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Gampadelsbachschlucht;N;;47.0613889263734;9.90138890242025;0;0;100;0;M;0;0;M;5388;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Gampadelsbachschlucht;N;;47.0638889134516;9.9050000535739;0;0;100;0;M;0;0;M;5388;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Gemeinde See;N;;47.070431;10.467653;0;0;100;0;M;0;0;M;6537;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Gemeinde See;N;;47.0698;10.468989;0;0;100;0;M;0;0;M;6537;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Gemeinde See;N;;47.068889;10.473725;0;0;100;0;M;0;0;M;6537;cableway;2;1;cable;;;;OEAMTC CIS DB;N;N
building;Gemeinde See;N;;47.068561;10.46707;0;0;100;0;M;0;0;M;6537;cableway;3;1;cable;;;;OEAMTC CIS DB;N;N
building;Gries im Ötztal;N;;47.084166;11.023334;0;0;100;0;M;0;0;M;6602;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Gries im Ötztal;N;;47.073053;11.024445;0;0;100;0;M;0;0;M;6602;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Grins Landeck;N;;47.141483;10.510339;0;0;100;0;M;0;0;M;7090;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Grins Landeck;N;;47.144027;10.510314;0;0;100;0;M;0;0;M;7090;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Gstins;N;;47.205;9.783;0;0;100;0;M;0;0;M;6580;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Gstins;N;;47.204;9.786;0;0;100;0;M;0;0;M;6580;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Heimenwaldalpe;N;;47.249722;10.013611;0;0;100;0;M;0;0;M;7080;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Heimenwaldalpe;N;;47.246666;10.009997;0;0;100;0;M;0;0;M;7080;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Heimenwaldalpe;N;;47.246111;10.011667;0;0;100;0;M;0;0;M;7080;cableway;2;1;cable;;;;OEAMTC CIS DB;N;N
building;Herrenwald Gampelin;N;;47.219472;9.759083;0;0;100;0;M;0;0;M;11255;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Herrenwald Gampelin;N;;47.223694;9.761972;0;0;100;0;M;0;0;M;11255;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Hinteregg;N;;47.022367;12.517342;0;0;100;0;M;0;0;M;11701;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Hinteregg;N;;47.024536;12.509006;0;0;100;0;M;0;0;M;11701;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Hintermatons gegen Lug;N;;47.321722;9.679139;0;0;100;0;M;0;0;M;11253;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Hintermatons gegen Lug;N;;47.325361;9.680444;0;0;100;0;M;0;0;M;11253;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Hinterstein;N;;47.543258;12.190202;0;0;100;0;M;0;0;M;7296;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Hinterstein;N;;47.539086;12.188464;0;0;100;0;M;0;0;M;7296;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Hinterstein;N;;47.539086;12.188464;0;0;100;0;M;0;0;M;9181;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Hinterstein;N;;47.543258;12.190202;0;0;100;0;M;0;0;M;9181;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Hochgrub;N;;47.4866666796931;12.7636110788454;0;0;100;0;M;0;0;M;5432;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Hochgrub;N;;47.4866666260497;12.7744444273889;0;0;100;0;M;0;0;M;5432;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Hochjochferner;N;;46.7886110869754;10.7997222703059;0;0;100;0;M;0;0;M;5222;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Hochjochferner;N;;46.7891666879217;10.8055555161223;0;0;100;0;M;0;0;M;5222;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Hochseilgarten Leitasch Geisterklamm;N;;47.4272222549729;11.2347222284003;0;0;30;0;M;0;0;M;4717;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Hochseilgarten Leitasch Geisterklamm;N;;47.4269444299864;11.2352777392218;0;0;30;0;M;0;0;M;4717;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Hochseilgarten Leutasch Geisterklamm;N;;47.4275000256362;11.2349999958179;0;0;30;0;M;0;0;M;4715;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Hochseilgarten Leutasch Geisterklamm;N;;47.4269444099151;11.2355555417664;0;0;30;0;M;0;0;M;4715;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Hoellkaar;N;;47.5291666654418;12.8205555082175;0;0;100;0;M;0;0;M;5132;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Hoellkaar;N;;47.524999994498;12.8230555814096;0;0;100;0;M;0;0;M;5132;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Hoenig Lawine;N;;47.401344;10.74583;0;0;100;0;M;0;0;M;9272;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Hoenig Lawine;N;;47.394183;10.740175;0;0;100;0;M;0;0;M;9272;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Höllstein;N;;47.3203333583454;13.2891666414755;0;0;150;0;M;0;0;M;5092;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Höllstein;N;;47.324499987297;13.3191666420963;0;0;150;0;M;0;0;M;5092;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Hölltal;N;;47.1223222064735;11.4925611574441;0;0;30;0;M;0;0;M;4908;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Hölltal;N;;47.123758332011;11.4952611620943;0;0;30;0;M;0;0;M;4908;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Holzbringung Bad Mitterndorf;N;;47.6005555760726;13.901944394468;0;0;150;0;M;0;0;M;4688;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Holzbringung Bad Mitterndorf;N;;47.6077778151893;13.9011110624032;0;0;150;0;M;0;0;M;4688;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Holzbringung Bad Mitterndorf;N;;47.6077778151893;13.9011110624032;0;0;150;0;M;0;0;M;4688;cableway;2;1;cable;;;;OEAMTC CIS DB;N;N
building;Holzbringungsbahn Jochberg;N;;47.393316;12.448616;0;0;100;0;M;0;0;M;6536;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Holzbringungsbahn Jochberg;N;;47.388366;12.446366;0;0;100;0;M;0;0;M;6536;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Holzbringungsseilbahn Johnsbach;N;;47.5188889204987;14.6127778167144;0;0;150;0;M;0;0;M;4731;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Holzbringungsseilbahn Johnsbach;N;;47.5177778058581;14.6200000369893;0;0;150;0;M;0;0;M;4731;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Holzbringungsseilbahn Schloif Wildalpen;N;;47.7177777660531;14.9738889014056;0;0;50;0;M;0;0;M;4754;cableway;0;1;cable;;;;OEAMTC CIS DB;Y;N
building;Holzbringungsseilbahn Schloif Wildalpen;N;;47.7180555127263;14.9619443950491;0;0;50;0;M;0;0;M;4754;cableway;1;1;cable;;;;OEAMTC CIS DB;Y;N
building;Holzschlägerung 015;N;;46.919684;12.486958;0;0;100;0;M;0;0;M;9189;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Holzschlägerung 015;N;;46.911281;12.487108;0;0;100;0;M;0;0;M;9189;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Hopfgarten im Defreggen;N;;46.919684;12.486958;0;0;100;0;M;0;0;M;6600;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Hopfgarten im Defreggen;N;;46.911281;12.486969;0;0;100;0;M;0;0;M;6600;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Huben;N;;46.912181;12.596931;0;0;100;0;M;0;0;M;11636;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Huben;N;;46.907919;12.586714;0;0;100;0;M;0;0;M;11636;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Huben;N;;46.908683;12.599003;0;0;100;0;M;0;0;M;11636;cableway;2;1;cable;;;;OEAMTC CIS DB;N;N
building;Innervillgraten;N;;46.7696166441039;12.5993444270367;0;0;100;0;M;0;0;M;5156;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Innervillgraten;N;;46.7658333687111;12.6208333821395;0;0;100;0;M;0;0;M;5156;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Innervillgraten;N;;46.7703444357889;12.6039361142396;0;0;100;0;M;0;0;M;5156;cableway;2;1;cable;;;;OEAMTC CIS DB;N;N
building;Jerzens;N;;47.149894;10.761303;0;0;100;0;M;0;0;M;7132;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Jerzens;N;;47.151181;10.763956;0;0;100;0;M;0;0;M;7132;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
building;Johannistal;N;;47.4093111365104;11.4745194494092;0;0;100;0;M;0;0;M;5514;cableway;0;1;cable;;;;OEAMTC CIS DB;N;N
building;Johannistal;N;;47.4156472246934;11.4716416443992;0;0;100;0;M;0;0;M;5514;cableway;1;1;cable;;;;OEAMTC CIS DB;N;N
