codeType;txtName;codeLgt;txtDescrMarking;geoLat;geoLong;valElev;valElevAccuracy;valHgt;codeHgtAccuracy;uomDistVer;valRadius;valRadiusAccuracy;uomRadius;codeGroupId;txtGroupName;locGroupMemberId;locLinkedToGroupMemberId;codeLinkType;datetimeValidWef;datetimeValidTil;txtRmk;source;defaultHeightFlag;codeMarking
WINDTURBINE; Prenzlau/Blindow;Y;;53.3558333333333;13.9011111111111;801;0;657;0;FT;0;0;FT;1228;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bad Liebenwerda/Möglenz;Y;;51.4761111111111;13.3472222222222;952;0;657;0;FT;0;0;FT;1229;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Niederer Fläming/Schlenzer;Y;;51.9680555555556;13.2838888888889;1018;0;644;0;FT;0;0;FT;1230;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Niederer Fläming/Schlenzer;Y;;51.9741666666667;13.3002777777778;1018;0;653;0;FT;0;0;FT;1231;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Wustermark und Hoppenrade;Y;;52.5411111111111;12.8925;813;0;657;0;FT;0;0;FT;1232;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Baruth/Mark,Petkus;Y;;51.9761111111111;13.3355555555556;1159;0;655;0;FT;0;0;FT;1233;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Gumtow/Groß Welle;Y;;53.0144444444444;12.1075;840;0;605;0;FT;0;0;FT;1234;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Treuenbrietzen;Y;;52.0272222222222;12.9586111111111;1023;0;679;0;FT;0;0;FT;1235;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bernau/Ladeburg;Y;;52.7183333333333;13.5902777777778;908;0;655;0;FT;0;0;FT;1236;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Groß Pankow/Klein Woltersdorf;Y;;53.08;12.2022222222222;990;0;657;0;FT;0;0;FT;1237;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
BUILDING; Triglitz/Silmersdorf;Y;;53.2483333333333;12.1325;746;0;491;0;FT;0;0;FT;1238;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Karstädt/Premslin;Y;;53.1427777777778;11.8238888888889;737;0;575;0;FT;0;0;FT;1239;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Falkenberg/Kölsa;Y;;51.5563888888889;13.1911111111111;945;0;657;0;FT;0;0;FT;1240;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Dahme/Mark,Görsdorf;Y;;51.8925;13.4908333333333;921;0;591;0;FT;0;0;FT;1241;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Niedergörsdorf/Malterhausen;Y;;52.0191666666667;12.8811111111111;1021;0;657;0;FT;0;0;FT;1242;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Karstädt/Glövzin und Premslin;Y;;53.1416666666667;11.7991666666667;769;0;605;0;FT;0;0;FT;1243;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Falkenberg/Kölsa;Y;;51.5652777777778;13.1944444444444;939;0;657;0;FT;0;0;FT;1244;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Drebkau/Schorbus;Y;;51.6525;14.2752777777778;1012;0;657;0;FT;0;0;FT;1245;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Trebbin/Christinendorf;Y;;52.2111111111111;13.3061111111111;788;0;605;0;FT;0;0;FT;1246;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Heideblick/Pickel;Y;;51.8644444444444;13.5725;1047;0;680;0;FT;0;0;FT;1247;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Karstädt;Y;;53.1491666666667;11.7672222222222;720;0;589;0;FT;0;0;FT;1248;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Blüthen/Klockow;Y;;53.1544444444444;11.8311111111111;851;0;680;0;FT;0;0;FT;1249;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Niederer Fläming/Hohengörsdorf;Y;;51.9575;13.1616666666667;938;0;634;0;FT;0;0;FT;1250;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Neustadt/Dosse,Kampehl;Y;;52.8463888888889;12.4702777777778;777;0;644;0;FT;0;0;FT;1251;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Wandlitz/Klosterfelde;Y;;52.7930555555556;13.4572222222222;763;0;605;0;FT;0;0;FT;1252;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Groß Pankow/Kuhsdorf;Y;;53.1316666666667;12.1163888888889;958;0;657;0;FT;0;0;FT;1253;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Karstädt/Kribbe und Neuhof;Y;;53.21;11.8069444444444;675;0;490;0;FT;0;0;FT;1254;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Wandlitz/Klosterfelde;Y;;52.7913888888889;13.4625;762;0;605;0;FT;0;0;FT;1255;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Heckelberg;Y;;52.7416666666667;13.8194444444444;920;0;656;0;FT;0;0;FT;1256;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Prenzlau/Güstow;Y;;53.3280555555556;13.7755555555556;815;0;605;0;FT;0;0;FT;1257;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Klettwitz/Schipkau;Y;;51.52;13.8666666666667;1144;0;643;0;FT;0;0;FT;1258;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Wriezen/Schulzendorf;Y;;52.6805555555556;14.0741666666667;883;0;643;0;FT;0;0;FT;1259;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Wriezen/Lüdersdorf;Y;;52.6955555555556;14.0675;892;0;643;0;FT;0;0;FT;1260;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Gräfendorf/Großrössen;Y;;51.6352777777778;13.2147222222222;950;0;679;0;FT;0;0;FT;1261;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Rehfelde/Zinndorf;Y;;52.4991666666667;13.9577777777778;851;0;653;0;FT;0;0;FT;1262;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Altlandsberg/Wegendorf;Y;;52.6077777777778;13.7819444444444;743;0;492;0;FT;0;0;FT;1263;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Treuenbrietzen/Feldheim;Y;;51.9958333333333;12.8316666666667;1099;0;679;0;FT;0;0;FT;1264;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Niederer Fläming/Schlenzer;Y;;51.97;13.2883333333333;1042;0;656;0;FT;0;0;FT;1265;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Buckautal/Dretzen;Y;;52.205;12.2697222222222;981;0;656;0;FT;0;0;FT;1266;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Niedergörsdorf/Danna;Y;;52.015;12.8641666666667;1079;0;679;0;FT;0;0;FT;1267;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Werneuchen/Willmersdorf;Y;;52.6880555555556;13.68;935;0;656;0;FT;0;0;FT;1268;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Kyritz/Demerthin;Y;;52.9769444444444;12.3144444444444;838;0;653;0;FT;0;0;FT;1269;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bernau/Börnicke;Y;;52.6758333333333;13.6663888888889;960;0;679;0;FT;0;0;FT;1270;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Grünow;Y;;53.3294444444444;13.9477777777778;827;0;656;0;FT;0;0;FT;1271;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Schönfeld/Klockow;Y;;53.3805555555556;14.0113888888889;819;0;656;0;FT;0;0;FT;1272;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Schönewalde/Hartmannsdorf;Y;;51.8516666666667;13.1377777777778;864;0;591;0;FT;0;0;FT;1273;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Schönfeld/Klockow;Y;;53.3805555555556;13.9944444444444;808;0;656;0;FT;0;0;FT;1274;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Märkische Heide/Klein Leine;Y;;51.9872222222222;14.0936111111111;937;0;751;0;FT;0;0;FT;1275;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Schönfeld/Neuenfeld;Y;;53.4091666666667;14.0486111111111;834;0;605;0;FT;0;0;FT;1276;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Oberuckersee/Blankenburg;Y;;53.2219444444444;13.9569444444444;884;0;651;0;FT;0;0;FT;1277;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Schmölln;Y;;53.3113888888889;14.0730555555556;883;0;656;0;FT;0;0;FT;1278;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Baruth/Groß Ziescht;Y;;51.9769444444444;13.4633333333333;1099;0;643;0;FT;0;0;FT;1279;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Prenzlau/Schönwerder;Y;;53.3980555555556;13.8352777777778;864;0;696;0;FT;0;0;FT;1280;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Prenzlau/Schönwerder;Y;;53.3963888888889;13.8475;833;0;696;0;FT;0;0;FT;1281;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Prenzlau/Schönwerder;Y;;53.3938888888889;13.8525;823;0;696;0;FT;0;0;FT;1282;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Prenzlau/Schönwerder;Y;;53.3952777777778;13.8311111111111;869;0;696;0;FT;0;0;FT;1283;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Prenzlau/Schönwerder;Y;;53.3944444444444;13.8413888888889;845;0;696;0;FT;0;0;FT;1284;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Prenzlau/Schönwerder;Y;;53.3933333333333;13.8466666666667;840;0;696;0;FT;0;0;FT;1285;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Prenzlau/Schönwerder;Y;;53.39;13.8363888888889;857;0;696;0;FT;0;0;FT;1286;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Prenzlau/Schönwerder;Y;;53.3902777777778;13.8444444444444;837;0;696;0;FT;0;0;FT;1287;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Prenzlau/Schönwerder;Y;;53.3880555555556;13.8405555555556;846;0;696;0;FT;0;0;FT;1288;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Groß Pankow/Reckenthin;Y;;53.0736111111111;12.0566666666667;865;0;655;0;FT;0;0;FT;1289;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Baruth/Mark,Petkus;Y;;51.9686111111111;13.3594444444444;1153;0;655;0;FT;0;0;FT;1290;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Uckerland/Trebenow;Y;;53.4613888888889;13.8272222222222;866;0;656;0;FT;0;0;FT;1291;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Vetschau/Tornitz;Y;;51.7502777777778;14.0866666666667;903;0;656;0;FT;0;0;FT;1292;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Altlandsberg/Wesendahl;Y;;52.6075;13.7866666666667;745;0;492;0;FT;0;0;FT;1293;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Nordwestuckermark/Gollmitz;Y;;53.3116666666667;13.7102777777778;856;0;656;0;FT;0;0;FT;1294;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Uckerland/Werbelow;Y;;53.4688888888889;13.8591666666667;815;0;656;0;FT;0;0;FT;1295;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Prenzlau/Blindow;Y;;53.3672222222222;13.9138888888889;873;0;696;0;FT;0;0;FT;1296;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Prenzlau/Blindow;Y;;53.3708333333333;13.9008333333333;846;0;696;0;FT;0;0;FT;1297;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
TOWER; Uckerland/Lübbenow u. Jagow;Y;;53.4375;13.8072222222222;839;0;656;0;FT;0;0;FT;1298;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Falkenwalde/Kleinow;Y;;53.2558333333333;14.0241666666667;826;0;589;0;FT;0;0;FT;1299;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Ladeburg und Bernau;Y;;52.6897222222222;13.6383333333333;966;0;696;0;FT;0;0;FT;1300;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Sydower Fließ/Tempelfelde;Y;;52.705;13.6833333333333;902;0;656;0;FT;0;0;FT;1301;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Göritz/Tornow;Y;;53.3780555555556;13.9725;906;0;656;0;FT;0;0;FT;1302;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Jännersdorf und Porep;Y;;53.3138888888889;12.0252777777778;973;0;656;0;FT;0;0;FT;1303;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Sydower Fließ/Tempelfelde;Y;;52.7005555555556;13.6775;895;0;656;0;FT;0;0;FT;1304;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Großbeeren;Y;;52.3427777777778;13.2536111111111;811;0;656;0;FT;0;0;FT;1305;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Wriezen/Schulzendorf;Y;;52.6786111111111;14.0777777777778;731;0;492;0;FT;0;0;FT;1306;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Neu Krüssow/Wilmersdorf;Y;;53.1758333333333;12.2608333333333;869;0;610;0;FT;0;0;FT;1307;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Vetschau/Tornitz;Y;;51.7644444444444;14.0961111111111;996;0;755;0;FT;0;0;FT;1308;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Werneuchen/Seefeld;Y;;52.6002777777778;13.6613888888889;931;0;679;0;FT;0;0;FT;1309;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Passow/Briest;Y;;53.1719444444444;14.0697222222222;845;0;696;0;FT;0;0;FT;1310;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Mühlberg/Elbe,Koßdorf;Y;;51.5205555555556;13.2244444444444;945;0;656;0;FT;0;0;FT;1311;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Heckelberg-Brunow;Y;;52.7455555555556;13.8225;942;0;663;0;FT;0;0;FT;1312;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
TOWER; Linthe/Alt-Bork;Y;;52.1919444444444;12.8630555555556;797;0;656;0;FT;0;0;FT;1313;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Forst (Lausitz),Briesnig;Y;;51.8030555555556;14.58;888;0;656;0;FT;0;0;FT;1314;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bersteland/Niewitz;Y;;51.9172222222222;13.7594444444444;906;0;656;0;FT;0;0;FT;1315;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Oelsig u. Buchhain;Y;;51.6672222222222;13.3911111111111;856;0;492;0;FT;0;0;FT;1316;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Koßdorf;Y;;51.5188888888889;13.2177777777778;955;0;656;0;FT;0;0;FT;1317;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Schönwald/Schönwalde;Y;;51.9652777777778;13.77;873;0;696;0;FT;0;0;FT;1318;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Gadsdorf und Lüdersdorf;Y;;52.1991666666667;13.3083333333333;758;0;574;0;FT;0;0;FT;1319;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Ahrensfelde/Blumberg;Y;;52.5897222222222;13.6377777777778;886;0;656;0;FT;0;0;FT;1320;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Sembten und Guben;Y;;52.0097222222222;14.6644444444444;984;0;656;0;FT;0;0;FT;1321;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Uckerland/Werbelow;Y;;53.4613888888889;13.8475;883;0;712;0;FT;0;0;FT;1322;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
TOWER; Bremen-Altstadt;N;;53.0802777777778;8.79861111111111;279;0;250;0;FT;0;0;FT;1323;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
TOWER; Bremen-Farge;Y;;53.2022222222222;8.51583333333333;507;0;492;0;FT;0;0;FT;1324;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
BUILDING; Bremen-Industriehäfen;N;;53.1230555555556;8.72777777777778;394;0;377;0;FT;0;0;FT;1325;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
TOWER; Bremerhaven;N;;53.5383333333333;8.58027777777778;373;0;353;0;FT;0;0;FT;1326;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
TOWER; Bremen-Industriehäfen;Y;;53.1247222222222;8.68805555555556;428;0;411;0;FT;0;0;FT;1327;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
BUILDING; Bremen-Industriehäfen;N;;53.1244444444444;8.69305555555556;372;0;355;0;FT;0;0;FT;1328;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
TOWER; Bremen-Industriehäfen;Y;;53.1291666666667;8.68333333333333;665;0;647;0;FT;0;0;FT;1329;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
TOWER; Bremen-Industriehäfen;Y;;53.125;8.72861111111111;833;0;818;0;FT;0;0;FT;1330;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
TOWER; Bremen-Walle;Y;;53.0958333333333;8.79166666666667;789;0;775;0;FT;0;0;FT;1331;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
TOWER; Bremen;Y;;53.1105555555556;8.85777777777778;487;0;477;0;FT;0;0;FT;1332;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
TOWER; Bremen;Y;;53.125;8.69222222222222;367;0;349;0;FT;0;0;FT;1333;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremen;Y;;53.0272222222222;8.93472222222222;394;0;388;0;FT;0;0;FT;1334;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
TOWER; Bremerhaven;Y;;53.5786111111111;8.53527777777778;432;0;407;0;FT;0;0;FT;1335;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Mittelsbüren;Y;;53.1416666666667;8.67;403;0;394;0;FT;0;0;FT;1336;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremerhaven;Y;;53.5969444444444;8.55805555555556;535;0;525;0;FT;0;0;FT;1337;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremerhaven/Büttelspecken;Y;;53.6030555555556;8.54888888888889;496;0;491;0;FT;0;0;FT;1338;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremerhaven/Weddewarden;Y;;53.5897222222222;8.5625;499;0;493;0;FT;0;0;FT;1339;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
ANTENNA; Bremerhaven;Y;;53.5427777777778;8.57388888888889;483;0;471;0;FT;0;0;FT;1340;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremerhaven;Y;;53.5961111111111;8.54277777777778;607;0;601;0;FT;0;0;FT;1341;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremerhaven-Lehe;Y;;53.5588888888889;8.62388888888889;627;0;624;0;FT;0;0;FT;1342;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremen/Blockland;Y;;53.1219444444444;8.79777777777778;617;0;480;0;FT;0;0;FT;1343;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremen;Y;;53.0477777777778;8.97833333333333;601;0;588;0;FT;0;0;FT;1344;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremen/Weddewarden;Y;;53.5997222222222;8.54388888888889;499;0;493;0;FT;0;0;FT;1345;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremen/Vorstadt;Y;;53.1297222222222;8.67;483;0;464;0;FT;0;0;FT;1346;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremen;Y;;53.1286111111111;8.70111111111111;502;0;491;0;FT;0;0;FT;1347;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
BUILDING; Bremen/Seehausen;Y;;53.115;8.715;469;0;458;0;FT;0;0;FT;1348;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremerhaven;Y;;53.5855555555556;8.55972222222222;501;0;493;0;FT;0;0;FT;1349;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremen/Seehausen;Y;;53.1025;8.71666666666667;510;0;491;0;FT;0;0;FT;1350;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremerhaven/Weddewarden;Y;;53.5925;8.56444444444445;708;0;680;0;FT;0;0;FT;1351;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremen;Y;;53.1436111111111;8.67972222222222;488;0;471;0;FT;0;0;FT;1352;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremen;Y;;53.1491666666667;8.67527777777778;499;0;492;0;FT;0;0;FT;1353;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremen/Mahndorf;Y;;53.0230555555556;8.93111111111111;517;0;496;0;FT;0;0;FT;1354;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremen/Werderland;Y;;53.1461111111111;8.68111111111111;609;0;591;0;FT;0;0;FT;1355;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremerhaven/Schiffdorf;Y;;53.5497222222222;8.62722222222222;601;0;591;0;FT;0;0;FT;1356;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremen;Y;;53.1233333333333;8.71027777777778;509;0;493;0;FT;0;0;FT;1357;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremen;Y;;53.1338888888889;8.70972222222222;507;0;491;0;FT;0;0;FT;1358;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremen;Y;;53.1266666666667;8.70916666666667;605;0;591;0;FT;0;0;FT;1359;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremerhaven;Y;;53.5947222222222;8.54888888888889;490;0;490;0;FT;0;0;FT;1360;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremerhaven/Weddewarden;Y;;53.5911111111111;8.54861111111111;502;0;493;0;FT;0;0;FT;1361;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremerhaven;Y;;53.5480555555556;8.62944444444445;603;0;591;0;FT;0;0;FT;1362;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremerhaven;Y;;53.5508333333333;8.62277777777778;658;0;648;0;FT;0;0;FT;1363;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremen/Oslebshausen;Y;;53.1430555555556;8.74472222222222;496;0;493;0;FT;0;0;FT;1364;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremerhaven/Weddewarden;Y;;53.5936111111111;8.56194444444444;495;0;491;0;FT;0;0;FT;1365;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
MAST; Bremerhaven/Lehe;Y;;53.5544444444444;8.6225;431;0;427;0;FT;0;0;FT;1366;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
MAST; Bremerhaven;Y;;53.5022222222222;8.57805555555555;387;0;377;0;FT;0;0;FT;1367;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremerhaven/Wulsdorf;Y;;53.5055555555556;8.57888888888889;683;0;672;0;FT;0;0;FT;1368;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
TOWER; Bremerhaven;Y;;53.5972222222222;8.51638888888889;470;0;445;0;FT;0;0;FT;1369;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
WINDTURBINE; Bremerhaven/Schiffdorferdamm;Y;;53.5516666666667;8.63944444444444;584;0;577;0;FT;0;0;FT;1370;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
MAST; 24:;N;;48.7636111111111;8.7225;1934;0;129;0;FT;0;0;FT;1371;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
MAST; 20:;N;;48.5908333333333;9.85055555555556;2228;0;124;0;FT;0;0;FT;1372;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
MAST; 212:;N;;47.7788888888889;8.40083333333333;2322;0;306;0;FT;0;0;FT;1373;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
MAST; 213:;N;;47.7761111111111;8.39916666666667;2574;0;356;0;FT;0;0;FT;1374;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
MAST; 14:;N;;49.2736111111111;9.73805555555555;1390;0;223;0;FT;0;0;FT;1375;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
MAST; 24:;N;;48.0552777777778;8.86666666666667;2845;0;866;0;FT;0;0;FT;1376;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
MAST; 25:;N;;48.0536111111111;8.87194444444444;2867;0;873;0;FT;0;0;FT;1377;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
MAST; 9:;N;;48.9172222222222;9.08722222222222;1206;0;219;0;FT;0;0;FT;1378;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
MAST; 5:;N;;49.2466666666667;8.45944444444444;645;0;330;0;FT;0;0;FT;1379;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
MAST; Freiberg a.Neckar;N;;48.9233333333333;9.17222222222222;1137;0;356;0;FT;0;0;FT;1380;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
MAST; 3:;N;;48.345;8.43833333333333;2225;0;147;0;FT;0;0;FT;1381;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
MAST; 71:;N;;48.3380555555556;8.58527777777778;2015;0;169;0;FT;0;0;FT;1382;;0;0;;;;;GERMAN AIP ENR 5.4;N;N
